Datetime,Zone A,Zone B,Zone C,Zone A_incident,Zone B_incident,Zone C_incident,Temperature,Humidity
2017-09-16 16:10:00,34986.90265,19051.55925,15273.70787,0,0,0,23.02,45.09
2017-09-16 16:20:00,35254.51327,19010.39501,14967.76302,0,0,0,22.99,45.62
2017-09-16 16:30:00,35025.13274,19163.82536,15056.01634,0,0,0,22.96,48.12
2017-09-16 16:40:00,35229.02655,18920.58212,15038.36568,0,0,0,23.08,48.99
2017-09-16 16:50:00,35209.9115,18980.45738,15073.66701,0,0,0,23.13,49.12
2017-09-16 17:00:00,35158.93805,18834.51143,14908.92748,0,0,0,23.06,50.29
2017-09-16 17:10:00,35082.47788,18673.59667,14961.87947,0,0,0,22.83,51.19
2017-09-16 17:20:00,35222.65487,18632.43243,15038.36568,0,0,0,22.91,44.89
2017-09-16 17:30:00,35178.0531,19036.59044,15185.45455,0,0,0,23.18,42.98
2017-09-16 17:40:00,35362.83186,18628.69023,15350.19408,0,0,0,23.24,42.38
2017-09-16 17:50:00,35611.32743,18838.25364,15667.90603,0,0,0,23.24,42.18
2017-09-16 18:00:00,35949.02655,19002.9106,16115.05618,0,0,0,23.05,43.08
2017-09-16 18:10:00,36981.23894,19339.70894,17168.21246,0,0,0,22.97,43.11
2017-09-16 18:20:00,38497.69912,20436.17464,19074.48417,0,0,0,23.11,43.28
2017-09-16 18:30:00,41390.44248,22180.04158,20392.40041,0,0,0,23.27,41.98
2017-09-16 18:40:00,44442.47788,23553.43035,21316.11849,0,0,0,23.22,42.15
2017-09-16 18:50:00,45939.82301,24541.37214,21751.50153,0,0,0,23.1,42.05
2017-09-16 19:00:00,46685.30973,24717.25572,22033.91216,0,0,0,22.87,41.35
2017-09-16 19:10:00,47042.12389,24919.33472,22086.86415,0,0,0,22.55,40.95
2017-09-16 19:20:00,46736.28319,25009.14761,22133.93258,0,0,0,22.21,42.12
2017-09-16 19:30:00,45684.95575,26019.54262,22075.09704,0,0,0,21.8,44.02
2017-09-16 19:40:00,45404.60177,25978.37838,20880.73544,0,0,0,21.35,44.65
2017-09-16 19:50:00,45143.36283,25892.30769,21492.62513,0,0,0,21.24,44.49
2017-09-16 20:00:00,44945.84071,25862.37006,21533.81001,0,0,0,21.05,44.15
2017-09-16 20:10:00,45060.53097,25293.55509,21516.15935,0,0,0,20.9,44.82
2017-09-16 20:20:00,45181.59292,25278.58628,21710.31665,0,0,0,20.71,46.52
2017-09-16 20:30:00,44964.95575,25241.16424,21733.85087,0,0,0,20.31,47.99
2017-09-16 20:40:00,44850.26549,24874.42827,21604.41267,0,0,0,20.2,49.36
2017-09-16 20:50:00,44627.25664,24331.80873,21775.03575,0,0,0,20.05,51.23
2017-09-16 21:00:00,44111.15044,24163.40956,21716.2002,0,0,0,19.87,51.86
2017-09-16 21:10:00,43786.19469,23968.81497,21663.24821,0,0,0,19.89,51.92
2017-09-16 21:20:00,43263.71681,23804.158,21392.6047,0,0,0,19.87,51.82
2017-09-16 21:30:00,42709.38053,23493.55509,21327.8856,0,0,0,19.76,53.15
2017-09-16 21:40:00,42237.87611,23433.67983,21392.6047,0,0,0,19.46,54.42
2017-09-16 21:50:00,41823.71681,22793.76299,21186.68029,0,0,0,19.35,55.02
2017-09-16 22:00:00,41683.53982,22430.76923,21033.70787,0,0,0,19.06,56.63
2017-09-16 22:10:00,41078.23009,22011.64241,20827.78345,0,0,0,18.89,57.26
2017-09-16 22:20:00,39963.18584,21652.39085,20486.53728,0,0,0,18.76,57.23
2017-09-16 22:30:00,39071.15044,21076.09148,20374.74974,0,0,0,18.67,58.06
2017-09-16 22:40:00,38198.23009,20641.99584,19998.20225,0,0,0,18.56,58.26
2017-09-16 22:50:00,37299.82301,20312.68191,19621.65475,0,0,0,18.4,58.86
2017-09-16 23:00:00,36363.18584,19751.35135,19227.45659,0,0,0,18.24,58.79
2017-09-16 23:10:00,35604.95575,19268.60707,18915.62819,0,0,0,18.2,58.32
2017-09-16 23:20:00,35127.07965,18755.92516,18509.66292,0,0,0,18.13,58.99
2017-09-16 23:30:00,34489.9115,18486.48649,17733.03371,0,0,0,18.2,59.49
2017-09-16 23:40:00,33629.73451,18153.43035,17327.06844,0,0,0,17.84,60.36
2017-09-16 23:50:00,32979.82301,17902.7027,16979.93871,0,0,0,17.55,60.82
2017-09-17 00:00:00,32227.9646,17479.83368,16138.5904,0,0,0,17.37,61.39
2017-09-17 00:10:00,31743.71681,17161.74636,15679.67314,0,0,0,17.13,62.32
2017-09-17 00:20:00,31329.55752,16761.33056,15562.00204,0,0,0,17.23,62.16
2017-09-17 00:30:00,30870.79646,16379.62578,15356.07763,0,0,0,17.29,62.52
2017-09-17 00:40:00,30367.43363,15994.17879,15097.20123,0,0,0,17.27,62.73
2017-09-17 00:50:00,29889.55752,15769.64657,14667.70174,0,0,0,17.35,61.93
2017-09-17 01:00:00,29462.65487,15556.34096,14491.1951,0,0,0,17.46,61.49
2017-09-17 01:10:00,28729.9115,15459.04366,14238.20225,0,0,0,17.28,62.06
2017-09-17 01:20:00,28404.95575,14965.07277,13991.09295,0,0,0,17.37,61.96
2017-09-17 01:30:00,28130.97345,14886.48649,13914.60674,0,0,0,17.17,63.23
2017-09-17 01:40:00,27786.90265,14673.18087,13767.51788,0,0,0,17.08,64.1
2017-09-17 01:50:00,27417.34513,14459.87526,13708.68233,0,0,0,16.85,64.86
2017-09-17 02:00:00,27328.14159,14527.23493,13714.56588,0,0,0,16.58,66.0
2017-09-17 02:10:00,27028.67257,14545.94595,13708.68233,0,0,0,16.44,66.46
2017-09-17 02:20:00,26767.43363,14411.22661,13685.14811,0,0,0,16.31,67.0
2017-09-17 02:30:00,26703.71681,14355.09356,13538.05924,0,0,0,16.26,67.46
2017-09-17 02:40:00,26557.16814,14276.50728,13555.70991,0,0,0,16.31,67.46
2017-09-17 02:50:00,26410.61947,14216.63202,13508.64147,0,0,0,16.29,67.76
2017-09-17 03:00:00,26499.82301,14111.85031,13338.01839,0,0,0,16.26,67.9
2017-09-17 03:10:00,26423.36283,14104.3659,13261.53218,0,0,0,16.25,67.83
2017-09-17 03:20:00,26066.54867,14010.81081,13267.41573,0,0,0,16.43,67.53
2017-09-17 03:30:00,26155.75221,13838.66944,13173.27886,0,0,0,16.46,67.23
2017-09-17 03:40:00,26187.61062,14003.3264,13114.44331,0,0,0,16.34,67.26
2017-09-17 03:50:00,26206.72566,13999.5842,13232.1144,0,0,0,16.24,67.43
2017-09-17 04:00:00,26391.50442,14040.74844,13214.46374,0,0,0,16.18,67.53
2017-09-17 04:10:00,26308.67257,14040.74844,13085.02554,0,0,0,16.03,67.46
2017-09-17 04:20:00,26130.26549,13692.72349,13261.53218,0,0,0,15.89,67.53
2017-09-17 04:30:00,26767.43363,13868.60707,13255.64862,0,0,0,15.6,69.4
2017-09-17 04:40:00,26958.58407,14022.03742,13155.62819,0,0,0,15.13,70.5
2017-09-17 04:50:00,26614.51327,13662.78586,13443.92237,0,0,0,15.07,70.7
2017-09-17 05:00:00,26232.21239,13644.07484,13543.9428,0,0,0,14.99,70.9
2017-09-17 05:10:00,25690.61947,13524.32432,13261.53218,0,0,0,14.94,71.4
2017-09-17 05:20:00,25397.52212,13082.74428,12855.56691,0,0,0,14.96,71.7
2017-09-17 05:30:00,24078.58407,12401.6632,12396.64964,0,0,0,14.96,71.8
2017-09-17 05:40:00,22504.77876,11806.65281,11884.78039,0,0,0,14.83,72.3
2017-09-17 05:50:00,21944.0708,11499.7921,10772.78856,0,0,0,14.59,73.8
2017-09-17 06:00:00,21536.28319,11013.30561,10090.29622,0,0,0,14.53,74.1
2017-09-17 06:10:00,21128.49558,10758.83576,10054.99489,0,0,0,14.54,74.2
2017-09-17 06:20:00,21313.27434,10627.85863,10025.57712,0,0,0,14.52,74.4
2017-09-17 06:30:00,21459.82301,10624.11642,9849.07048,0,0,0,14.43,74.5
2017-09-17 06:40:00,21561.76991,10770.06237,9960.858018,0,0,0,14.33,75.0
2017-09-17 06:50:00,21708.31858,10916.00832,9972.625128,0,0,0,14.3,75.1
2017-09-17 07:00:00,22039.64602,10930.97713,10078.52911,0,0,0,14.17,75.4
2017-09-17 07:10:00,22198.93805,11110.60291,10155.01532,0,0,0,14.01,76.3
2017-09-17 07:20:00,22345.48673,11387.52599,10413.89173,0,0,0,13.99,77.1
2017-09-17 07:30:00,22893.45133,11649.48025,10513.91216,0,0,0,14.19,77.3
2017-09-17 07:40:00,23078.23009,11761.74636,10672.76813,0,0,0,14.27,77.3
2017-09-17 07:50:00,23715.39823,12240.74844,10678.65169,0,0,0,14.32,77.9
2017-09-17 08:00:00,24142.30088,12472.76507,10908.11032,0,0,0,14.32,78.0
2017-09-17 08:10:00,24677.52212,12678.58628,11202.28805,0,0,0,14.39,78.0
2017-09-17 08:20:00,25200.0,13071.51767,11478.81512,0,0,0,14.68,77.4
2017-09-17 08:30:00,25391.15044,13561.74636,11690.62308,0,0,0,15.14,76.0
2017-09-17 08:40:00,26200.35398,13812.47401,11996.56793,0,0,0,15.73,73.7
2017-09-17 08:50:00,26869.38053,14250.31185,12349.58121,0,0,0,16.21,71.6
2017-09-17 09:00:00,27309.02655,14729.31393,12537.85495,0,0,0,16.46,70.3
2017-09-17 09:10:00,28277.52212,15111.01871,12920.28601,0,0,0,16.78,68.03
2017-09-17 09:20:00,28959.29204,15395.4262,13037.9571,0,0,0,17.31,66.17
2017-09-17 09:30:00,29303.36283,15634.92723,13202.69663,0,0,0,17.88,63.47
2017-09-17 09:40:00,29793.9823,15956.75676,13296.8335,0,0,0,18.47,61.33
2017-09-17 09:50:00,30392.92035,16237.42204,13461.57303,0,0,0,19.1,59.73
2017-09-17 10:00:00,30552.21239,16345.94595,13420.38815,0,0,0,19.79,57.9
2017-09-17 10:10:00,31004.60177,16540.54054,13467.45659,0,0,0,20.33,57.1
2017-09-17 10:20:00,31208.49558,16787.52599,13508.64147,0,0,0,21.35,55.79
2017-09-17 10:30:00,31660.88496,16780.04158,13608.6619,0,0,0,22.54,53.39
2017-09-17 10:40:00,31998.58407,17094.38669,13543.9428,0,0,0,23.41,50.56
2017-09-17 10:50:00,32336.28319,17659.45946,13261.53218,0,0,0,23.34,50.29
2017-09-17 11:00:00,32361.76991,18048.64865,13332.13483,0,0,0,23.21,52.99
2017-09-17 11:10:00,32642.12389,18063.61746,13390.97038,0,0,0,23.25,53.76
2017-09-17 11:20:00,32896.99115,18243.24324,13579.24413,0,0,0,23.23,55.26
2017-09-17 11:30:00,33164.60177,18138.46154,13714.56588,0,0,0,23.06,57.13
2017-09-17 11:40:00,33381.23894,18303.1185,13761.63432,0,0,0,23.11,57.13
2017-09-17 11:50:00,33610.61947,18419.12682,13855.7712,0,0,0,23.08,57.53
2017-09-17 12:00:00,33629.73451,18639.91684,13849.88764,0,0,0,22.93,58.73
2017-09-17 12:10:00,34005.66372,18711.01871,13991.09295,0,0,0,23.25,58.0
2017-09-17 12:20:00,34037.52212,19059.04366,14096.99694,0,0,0,23.21,56.63
2017-09-17 12:30:00,34005.66372,19066.52807,14332.33912,0,0,0,23.3,56.9
2017-09-17 12:40:00,33782.65487,19242.41164,14344.10623,0,0,0,23.2,58.5
2017-09-17 12:50:00,33687.07965,19365.90437,14361.75689,0,0,0,23.25,59.67
2017-09-17 13:00:00,33808.14159,19317.25572,14491.1951,0,0,0,22.92,58.13
2017-09-17 13:10:00,34050.26549,19335.96674,14444.12666,0,0,0,23.28,56.63
2017-09-17 13:20:00,33986.54867,19204.9896,14414.70889,0,0,0,23.15,56.93
2017-09-17 13:30:00,34063.00885,19246.15385,14514.72932,0,0,0,23.06,57.73
2017-09-17 13:40:00,33961.06195,19126.40333,14550.03064,0,0,0,23.29,57.33
2017-09-17 13:50:00,33840.0,18987.94179,14508.84576,0,0,0,23.41,56.29
2017-09-17 14:00:00,33910.0885,18999.1684,14491.1951,0,0,0,23.78,54.93
2017-09-17 14:10:00,33738.0531,18711.01871,14408.82533,0,0,0,23.83,54.86
2017-09-17 14:20:00,33731.68142,18748.44075,14208.78447,0,0,0,23.92,55.83
2017-09-17 14:30:00,33610.61947,18609.97921,14108.76404,0,0,0,23.82,54.89
2017-09-17 14:40:00,33343.00885,18527.65073,14096.99694,0,0,0,24.07,53.23
2017-09-17 14:50:00,33292.0354,18621.20582,14191.13381,0,0,0,24.12,52.03
2017-09-17 15:00:00,32744.0708,18553.84615,14085.22983,0,0,0,23.73,49.29
2017-09-17 15:10:00,32482.83186,18336.79834,13961.67518,0,0,0,23.74,48.16
2017-09-17 15:20:00,32572.0354,18385.44699,13767.51788,0,0,0,23.92,47.29
2017-09-17 15:30:00,32463.71681,18164.65696,13779.28498,0,0,0,23.8,44.76
2017-09-17 15:40:00,32304.42478,18018.71102,13838.12053,0,0,0,23.93,43.35
2017-09-17 15:50:00,32227.9646,17928.89813,13802.8192,0,0,0,24.1,40.79
2017-09-17 16:00:00,32068.67257,18007.48441,13873.42186,0,0,0,24.4,39.82
2017-09-17 16:10:00,31820.17699,17816.63202,13885.18897,0,0,0,24.43,39.05
2017-09-17 16:20:00,31915.75221,17790.43659,13873.42186,0,0,0,24.21,43.25
2017-09-17 16:30:00,31858.40708,17794.17879,14079.34627,0,0,0,24.1,46.36
2017-09-17 16:40:00,31724.60177,17681.91268,13832.23698,0,0,0,24.14,45.59
2017-09-17 16:50:00,31769.20354,17659.45946,13608.6619,0,0,0,24.11,47.72
2017-09-17 17:00:00,31832.92035,17689.39709,13538.05924,0,0,0,23.83,52.23
2017-09-17 17:10:00,31737.34513,17738.04574,13538.05924,0,0,0,23.67,54.56
2017-09-17 17:20:00,31730.97345,17666.94387,13755.75077,0,0,0,23.46,53.86
2017-09-17 17:30:00,31775.57522,17809.14761,13879.30541,0,0,0,23.52,55.96
2017-09-17 17:40:00,31922.12389,17906.44491,14002.86006,0,0,0,23.29,57.39
2017-09-17 17:50:00,32087.78761,18179.62578,14291.15424,0,0,0,23.29,60.33
2017-09-17 18:00:00,32686.72566,18520.16632,14838.32482,0,0,0,23.25,61.13
2017-09-17 18:10:00,33253.80531,18875.67568,15932.66599,0,0,0,23.2,61.86
2017-09-17 18:20:00,34617.34513,20058.21206,17762.45148,0,0,0,23.08,62.93
2017-09-17 18:30:00,37968.84956,22079.00208,19168.62104,0,0,0,22.93,64.13
2017-09-17 18:40:00,41390.44248,23879.00208,19980.55158,0,0,0,22.83,64.63
2017-09-17 18:50:00,42518.23009,24634.92723,20274.72932,0,0,0,22.64,65.6
2017-09-17 19:00:00,43174.51327,24908.10811,20139.40756,0,0,0,22.5,66.5
2017-09-17 19:10:00,43626.90265,24979.20998,20127.64045,0,0,0,22.4,67.26
2017-09-17 19:20:00,43983.71681,25031.60083,20121.75689,0,0,0,22.19,68.36
2017-09-17 19:30:00,44162.12389,25050.31185,20080.57201,0,0,0,22.09,68.86
2017-09-17 19:40:00,44372.38938,25069.02287,20021.73647,0,0,0,22.04,69.3
2017-09-17 19:50:00,44805.66372,25065.28067,20162.94178,0,0,0,21.98,69.9
2017-09-17 20:00:00,44773.80531,25121.41372,20333.56486,0,0,0,21.92,70.2
2017-09-17 20:10:00,44901.23894,25110.18711,20474.77017,0,0,0,21.85,70.8
2017-09-17 20:20:00,44958.58407,25012.88981,20368.86619,0,0,0,21.79,71.6
2017-09-17 20:30:00,45015.9292,25031.60083,20262.96221,0,0,0,21.77,72.3
2017-09-17 20:40:00,44754.69027,24893.13929,19927.59959,0,0,0,21.7,72.9
2017-09-17 20:50:00,44608.14159,24900.6237,19921.71604,0,0,0,21.64,73.7
2017-09-17 21:00:00,44538.0531,24982.95218,19833.46272,0,0,0,21.66,74.2
2017-09-17 21:10:00,44544.42478,25042.82744,19715.79162,0,0,0,21.65,74.6
2017-09-17 21:20:00,43990.0885,24911.85031,19651.07252,0,0,0,21.6,75.0
2017-09-17 21:30:00,43244.60177,24765.90437,19268.64147,0,0,0,21.53,75.6
2017-09-17 21:40:00,42715.75221,24608.73181,19127.43616,0,0,0,21.49,75.7
2017-09-17 21:50:00,41791.85841,23987.52599,19256.87436,0,0,0,21.39,76.2
2017-09-17 22:00:00,40944.42478,23366.32017,19027.41573,0,0,0,21.33,76.3
2017-09-17 22:10:00,40173.45133,22932.22453,18750.88866,0,0,0,21.26,76.9
2017-09-17 22:20:00,39294.15929,22363.40956,18374.34116,0,0,0,21.13,77.4
2017-09-17 22:30:00,38255.57522,21846.98545,18027.21144,0,0,0,21.03,78.0
2017-09-17 22:40:00,37280.70796,21424.11642,17509.45863,0,0,0,21.0,78.2
2017-09-17 22:50:00,36401.41593,20881.49688,16679.87743,0,0,0,21.0,78.2
2017-09-17 23:00:00,35553.9823,20365.07277,16426.88458,0,0,0,20.9,78.9
2017-09-17 23:10:00,34477.16814,19998.3368,16168.00817,0,0,0,20.77,79.8
2017-09-17 23:20:00,33419.46903,19500.6237,15809.11134,0,0,0,20.75,80.0
2017-09-17 23:30:00,32795.04425,19021.62162,15579.65271,0,0,0,20.75,80.1
2017-09-17 23:40:00,32183.36283,18696.0499,15026.59857,0,0,0,20.76,80.1
2017-09-17 23:50:00,31335.9292,18134.71933,14597.09908,0,0,0,20.72,80.5
2017-09-18 00:00:00,30373.80531,17779.20998,14179.3667,0,0,0,20.72,80.8
2017-09-18 00:10:00,30055.22124,17532.22453,14020.51073,0,0,0,20.76,80.9
2017-09-18 00:20:00,29672.92035,17229.10603,13838.12053,0,0,0,20.74,81.3
2017-09-18 00:30:00,29182.30088,17008.31601,13726.33299,0,0,0,20.75,81.3
2017-09-18 00:40:00,28895.57522,16473.18087,13561.59346,0,0,0,20.79,81.2
2017-09-18 00:50:00,28538.76106,16278.58628,13408.62104,0,0,0,20.77,81.4
2017-09-18 01:00:00,28303.00885,15904.3659,13332.13483,0,0,0,20.73,81.4
2017-09-18 01:10:00,27946.19469,15829.52183,13179.16241,0,0,0,20.74,81.0
2017-09-18 01:20:00,27474.69027,15679.83368,13073.25843,0,0,0,20.81,80.7
2017-09-18 01:30:00,27258.0531,15578.79418,12873.21757,0,0,0,20.9,80.0
2017-09-18 01:40:00,26907.61062,15271.93347,12861.45046,0,0,0,20.99,79.4
2017-09-18 01:50:00,26805.66372,15391.68399,12855.56691,0,0,0,21.1,79.0
2017-09-18 02:00:00,26620.88496,15410.39501,12837.91624,0,0,0,21.09,79.2
2017-09-18 02:10:00,26633.62832,15148.44075,12796.73136,0,0,0,21.11,79.3
2017-09-18 02:20:00,26557.16814,15118.50312,12667.29316,0,0,0,21.13,78.8
2017-09-18 02:30:00,26251.32743,15039.91684,12673.17671,0,0,0,21.14,78.2
2017-09-18 02:40:00,26397.87611,14871.51767,12673.17671,0,0,0,21.19,78.2
2017-09-18 02:50:00,26480.70796,14886.48649,12614.34116,0,0,0,21.19,78.1
2017-09-18 03:00:00,26493.45133,14908.93971,12508.43718,0,0,0,21.14,78.1
2017-09-18 03:10:00,26308.67257,14942.61954,12484.90296,0,0,0,21.1,78.0
2017-09-18 03:20:00,26149.38053,14961.33056,12602.57406,0,0,0,21.05,77.9
2017-09-18 03:30:00,26200.35398,14905.19751,12520.20429,0,0,0,21.15,77.4
2017-09-18 03:40:00,26149.38053,14875.25988,12549.62206,0,0,0,21.28,77.1
2017-09-18 03:50:00,26225.84071,14890.22869,12767.31359,0,0,0,21.53,75.7
2017-09-18 04:00:00,26455.22124,15036.17464,12884.98468,0,0,0,21.72,73.1
2017-09-18 04:10:00,26346.90265,15032.43243,12926.16956,0,0,0,21.87,71.9
2017-09-18 04:20:00,26416.99115,15058.62786,12861.45046,0,0,0,21.96,71.2
2017-09-18 04:30:00,26780.17699,15399.1684,12890.86823,0,0,0,22.08,70.9
2017-09-18 04:40:00,27054.15929,15747.19335,12761.43003,0,0,0,22.12,70.8
2017-09-18 04:50:00,26748.31858,15586.27859,12655.52605,0,0,0,22.21,71.0
2017-09-18 05:00:00,26366.0177,15863.20166,12261.32789,0,0,0,22.25,71.0
2017-09-18 05:10:00,26340.53097,15687.31809,12037.75281,0,0,0,22.35,71.0
2017-09-18 05:20:00,25977.34513,15750.93555,11814.17773,0,0,0,22.3,72.8
2017-09-18 05:30:00,25098.0531,15470.27027,11449.39734,0,0,0,22.02,76.3
2017-09-18 05:40:00,24033.9823,15200.8316,10908.11032,0,0,0,21.78,77.9
2017-09-18 05:50:00,23823.71681,15290.64449,10002.0429,0,0,0,21.65,78.0
2017-09-18 06:00:00,24282.47788,15343.03534,9560.776302,0,0,0,21.67,77.8
2017-09-18 06:10:00,24282.47788,15264.44906,9466.639428,0,0,0,21.61,78.1
2017-09-18 06:20:00,24492.74336,15372.97297,9578.426966,0,0,0,21.55,78.4
2017-09-18 06:30:00,24664.77876,15597.5052,9560.776302,0,0,0,21.82,77.1
2017-09-18 06:40:00,24480.0,15309.35551,9425.454545,0,0,0,22.27,72.5
2017-09-18 06:50:00,24371.68142,15590.02079,9784.351379,0,0,0,22.48,69.83
2017-09-18 07:00:00,25078.93805,16035.34304,10002.0429,0,0,0,22.48,75.1
2017-09-18 07:10:00,25327.43363,16293.55509,10266.80286,0,0,0,21.89,76.2
2017-09-18 07:20:00,25920.0,16712.68191,10319.75485,0,0,0,21.99,76.0
2017-09-18 07:30:00,26620.88496,17262.78586,10443.3095,0,0,0,21.99,76.1
2017-09-18 07:40:00,26958.58407,17442.41164,10619.81614,0,0,0,22.02,76.8
2017-09-18 07:50:00,27168.84956,17693.13929,10678.65169,0,0,0,21.92,77.2
2017-09-18 08:00:00,27398.23009,17872.76507,10431.54239,0,0,0,21.87,77.1
2017-09-18 08:10:00,27825.13274,18243.24324,10572.7477,0,0,0,21.82,77.9
2017-09-18 08:20:00,27901.59292,18595.0104,10761.02145,0,0,0,21.63,79.3
2017-09-18 08:30:00,28634.33628,18943.03534,10855.15832,0,0,0,21.61,79.6
2017-09-18 08:40:00,29328.84956,19313.51351,11090.50051,0,0,0,21.83,79.0
2017-09-18 08:50:00,29934.15929,19597.921,11231.70582,0,0,0,21.81,79.0
2017-09-18 09:00:00,30106.19469,19683.99168,11419.97957,0,0,0,21.67,80.0
2017-09-18 09:10:00,30475.75221,20129.31393,11620.02043,0,0,0,21.6,81.3
2017-09-18 09:20:00,31163.89381,20469.85447,11855.36261,0,0,0,21.63,81.8
2017-09-18 09:30:00,31839.29204,20892.72349,11890.66394,0,0,0,21.81,82.0
2017-09-18 09:40:00,32259.82301,20799.1684,12243.67722,0,0,0,21.85,83.4
2017-09-18 09:50:00,32661.23894,21117.25572,12296.62921,0,0,0,21.7,85.5
2017-09-18 10:00:00,33005.30973,21566.32017,12667.29316,0,0,0,21.63,86.4
2017-09-18 10:10:00,33432.21239,21618.71102,12837.91624,0,0,0,21.57,87.0
2017-09-18 10:20:00,33948.31858,21929.31393,13208.58018,0,0,0,21.57,87.9
2017-09-18 10:30:00,34222.30088,22153.84615,13273.29928,0,0,0,21.46,88.9
2017-09-18 10:40:00,34738.40708,21977.96258,13361.5526,0,0,0,21.44,89.4
2017-09-18 10:50:00,35534.86726,22217.46362,13255.64862,0,0,0,21.51,89.8
2017-09-18 11:00:00,35553.9823,22509.35551,13214.46374,0,0,0,21.61,90.0
2017-09-18 11:10:00,36044.60177,22659.04366,13214.46374,0,0,0,21.59,90.1
2017-09-18 11:20:00,36248.49558,22902.2869,13320.36772,0,0,0,21.61,90.4
2017-09-18 11:30:00,36235.75221,22808.73181,13490.99081,0,0,0,21.61,90.5
2017-09-18 11:40:00,36331.32743,22988.35759,13543.9428,0,0,0,21.6,90.7
2017-09-18 11:50:00,36337.69912,23018.29522,13785.16854,0,0,0,21.59,91.0
2017-09-18 12:00:00,36382.30088,22674.01247,13808.70276,0,0,0,21.59,91.3
2017-09-18 12:10:00,36509.73451,22962.16216,14014.62717,0,0,0,21.64,91.4
2017-09-18 12:20:00,36541.59292,23089.39709,14155.83248,0,0,0,21.74,91.6
2017-09-18 12:30:00,36484.24779,22973.38877,14079.34627,0,0,0,21.68,91.8
2017-09-18 12:40:00,36242.12389,22677.75468,14144.06537,0,0,0,21.57,92.0
2017-09-18 12:50:00,36299.46903,22655.30146,14191.13381,0,0,0,21.6,92.2
2017-09-18 13:00:00,35987.25664,22917.25572,14267.62002,0,0,0,21.7,92.3
2017-09-18 13:10:00,35936.28319,23055.71726,14255.85291,0,0,0,21.86,92.3
2017-09-18 13:20:00,35929.9115,23070.68607,14179.3667,0,0,0,21.84,92.2
2017-09-18 13:30:00,36114.69027,22962.16216,14202.90092,0,0,0,21.85,91.8
2017-09-18 13:40:00,35891.68142,23265.28067,14020.51073,0,0,0,21.93,91.5
2017-09-18 13:50:00,36095.57522,23280.24948,14120.53115,0,0,0,21.96,91.2
2017-09-18 14:00:00,35840.70796,23332.64033,13896.95608,0,0,0,22.07,90.5
2017-09-18 14:10:00,36031.85841,23310.18711,13908.72319,0,0,0,22.21,89.5
2017-09-18 14:20:00,36293.09735,23516.00832,13932.25741,0,0,0,22.21,89.2
2017-09-18 14:30:00,36197.52212,23478.58628,14044.04494,0,0,0,22.3,88.4
2017-09-18 14:40:00,36159.29204,23242.82744,14085.22983,0,0,0,22.36,87.8
2017-09-18 14:50:00,35815.22124,22992.09979,14267.62002,0,0,0,22.38,87.3
2017-09-18 15:00:00,35566.72566,22932.22453,14173.48315,0,0,0,22.4,87.2
2017-09-18 15:10:00,35585.84071,22767.56757,14238.20225,0,0,0,22.46,87.1
2017-09-18 15:20:00,35553.9823,22666.52807,14220.55158,0,0,0,22.66,86.2
2017-09-18 15:30:00,35286.37168,22460.70686,14085.22983,0,0,0,22.79,85.1
2017-09-18 15:40:00,35158.93805,22281.08108,14126.41471,0,0,0,22.91,84.1
2017-09-18 15:50:00,35101.59292,22161.33056,14049.9285,0,0,0,22.91,83.6
2017-09-18 16:00:00,34916.81416,21805.82121,13896.95608,0,0,0,22.88,84.0
2017-09-18 16:10:00,34897.69912,21704.7817,13879.30541,0,0,0,22.96,83.5
2017-09-18 16:20:00,34630.0885,21678.58628,13873.42186,0,0,0,23.05,83.1
2017-09-18 16:30:00,34770.26549,21300.6237,13902.83963,0,0,0,23.17,82.7
2017-09-18 16:40:00,34661.9469,21218.29522,13749.86721,0,0,0,23.32,82.5
2017-09-18 16:50:00,34636.46018,21454.05405,13667.49745,0,0,0,23.47,81.9
2017-09-18 17:00:00,34674.69027,21207.06861,13661.61389,0,0,0,23.53,81.3
2017-09-18 17:10:00,34266.90265,21214.55301,13655.73034,0,0,0,23.54,80.8
2017-09-18 17:20:00,34534.51327,21405.40541,13891.07252,0,0,0,23.64,80.1
2017-09-18 17:30:00,34674.69027,21450.31185,13944.02451,0,0,0,23.51,80.5
2017-09-18 17:40:00,34999.64602,21611.22661,14255.85291,0,0,0,23.46,81.3
2017-09-18 17:50:00,35534.86726,21850.72765,14438.24311,0,0,0,23.55,80.5
2017-09-18 18:00:00,36000.0,22183.78378,14679.46885,0,0,0,23.62,79.8
2017-09-18 18:10:00,37108.67257,22520.58212,15826.762,0,0,0,23.6,79.8
2017-09-18 18:20:00,38835.39823,23871.51767,17703.61593,0,0,0,23.55,80.1
2017-09-18 18:30:00,41944.77876,25772.55717,18868.55975,0,0,0,23.49,80.5
2017-09-18 18:40:00,44926.72566,27258.21206,19527.51788,0,0,0,23.4,80.9
2017-09-18 18:50:00,45997.16814,27845.73805,19915.83248,0,0,0,23.41,80.8
2017-09-18 19:00:00,46105.48673,27916.83992,19986.43514,0,0,0,23.42,80.9
2017-09-18 19:10:00,46640.70796,28212.47401,20310.03064,0,0,0,23.36,81.3
2017-09-18 19:20:00,46914.69027,28253.63825,20262.96221,0,0,0,23.26,81.8
2017-09-18 19:30:00,46914.69027,28223.70062,20298.26353,0,0,0,23.18,82.3
2017-09-18 19:40:00,46774.51327,27920.58212,20321.79775,0,0,0,23.11,82.4
